id,age,gender,sampling_frame,sample_size,test_item,response,exp_num
48,18,female,category,20,2,9,1
48,18,female,category,20,3,5,1
48,18,female,category,20,4,5,1
48,18,female,category,20,5,5,1
48,18,female,category,20,6,5,1
48,18,female,property,2,1,5.5,1
48,18,female,property,2,2,5.5,1
48,18,female,property,2,3,5.5,1
48,18,female,property,2,4,5.5,1
48,18,female,property,2,5,5,1
48,18,female,property,2,6,5,1
48,18,female,property,8,1,9,1
48,18,female,property,8,2,9,1
48,18,female,property,8,3,7,1
48,18,female,property,8,4,7,1
48,18,female,property,8,5,5,1
48,18,female,property,8,6,5,1
48,18,female,property,20,1,9.5,1
48,18,female,property,20,2,9,1
48,18,female,property,20,3,7,1
48,18,female,property,20,4,6,1
48,18,female,property,20,5,5,1
48,18,female,property,20,6,5,1
49,18,female,category,2,1,7,1
49,18,female,category,2,2,3,1
49,18,female,category,2,3,2.5,1
49,18,female,category,2,4,2,1
49,18,female,category,2,5,1.5,1
49,18,female,category,2,6,2,1
49,18,female,category,8,1,10,1
49,18,female,category,8,2,5.5,1
49,18,female,category,8,3,5.5,1
49,18,female,category,8,4,5,1
49,18,female,category,8,5,5,1
49,18,female,category,8,6,5,1
49,18,female,category,20,1,10,1
49,18,female,category,20,2,5.5,1
49,18,female,category,20,3,5,1
49,18,female,category,20,4,5,1
49,18,female,category,20,5,5,1
49,18,female,category,20,6,5,1
49,18,female,property,2,1,3.5,1
49,18,female,property,2,2,10,1
49,18,female,property,2,3,0.5,1
49,18,female,property,2,4,0,1
49,18,female,property,2,5,0,1
49,18,female,property,2,6,0,1
49,18,female,property,8,1,4.5,1
49,18,female,property,8,2,9.5,1
49,18,female,property,8,3,0,1
49,18,female,property,8,4,0,1
49,18,female,property,8,5,0,1
49,18,female,property,8,6,0,1
49,18,female,property,20,1,5,1
49,18,female,property,20,2,10,1
49,18,female,property,20,3,0,1
49,18,female,property,20,4,0,1
49,18,female,property,20,5,0,1
49,18,female,property,20,6,0,1
50,20,female,category,2,1,7.5,1
50,20,female,category,2,2,4,1
50,20,female,category,2,3,2.5,1
50,20,female,category,2,4,3,1
50,20,female,category,2,5,1,1
50,20,female,category,2,6,1.5,1
50,20,female,category,8,1,8.5,1
50,20,female,category,8,2,5.5,1
50,20,female,category,8,3,3,1
50,20,female,category,8,4,2,1
50,20,female,category,8,5,1.5,1
50,20,female,category,8,6,1.5,1
50,20,female,category,20,1,9,1
50,20,female,category,20,2,5.5,1
50,20,female,category,20,3,4,1
50,20,female,category,20,4,2.5,1
50,20,female,category,20,5,1.5,1
50,20,female,category,20,6,1.5,1
50,20,female,property,2,1,4.5,1
50,20,female,property,2,2,7,1
50,20,female,property,2,3,3.5,1
50,20,female,property,2,4,2.5,1
50,20,female,property,2,5,2,1
50,20,female,property,2,6,2.5,1
50,20,female,property,8,1,6,1
50,20,female,property,8,2,8.5,1
50,20,female,property,8,3,2,1
50,20,female,property,8,4,1.5,1
50,20,female,property,8,5,1.5,1
50,20,female,property,8,6,1.5,1
50,20,female,property,20,1,4,1
50,20,female,property,20,2,7.5,1
50,20,female,property,20,3,0.5,1
50,20,female,property,20,4,0.5,1
50,20,female,property,20,5,0.5,1
50,20,female,property,20,6,0.5,1
85,20,male,category,2,1,6,1
85,20,male,category,2,2,0.5,1
85,20,male,category,2,3,0.5,1
85,20,male,category,2,4,0.5,1
85,20,male,category,2,5,0.5,1
85,20,male,category,2,6,0,1
85,20,male,category,8,1,10,1
85,20,male,category,8,2,4,1
85,20,male,category,8,3,1.5,1
85,20,male,category,8,4,1,1
85,20,male,category,8,5,0.5,1
85,20,male,category,8,6,1,1
85,20,male,category,20,1,10,1
85,20,male,category,20,2,3.5,1
85,20,male,category,20,3,1,1
85,20,male,category,20,4,1,1
85,20,male,category,20,5,0.5,1
85,20,male,category,20,6,0.5,1
85,20,male,property,2,1,8,1
85,20,male,property,2,2,9,1
85,20,male,property,2,3,4.5,1
85,20,male,property,2,4,5,1
85,20,male,property,2,5,6,1
85,20,male,property,2,6,5,1
85,20,male,property,8,1,9.5,1
85,20,male,property,8,2,8.5,1
85,20,male,property,8,3,5,1
85,20,male,property,8,4,5,1
85,20,male,property,8,5,4.5,1
85,20,male,property,8,6,5,1
85,20,male,property,20,1,9.5,1
85,20,male,property,20,2,9,1
85,20,male,property,20,3,6,1
85,20,male,property,20,4,5,1
85,20,male,property,20,5,5,1
85,20,male,property,20,6,5,1
86,19,female,category,2,1,3,1
86,19,female,category,2,2,1.5,1
86,19,female,category,2,3,1,1
86,19,female,category,2,4,1.5,1
86,19,female,category,2,5,2,1
86,19,female,category,2,6,0,1
86,19,female,category,8,1,4,1
86,19,female,category,8,2,5.5,1
86,19,female,category,8,3,2,1
86,19,female,category,8,4,0,1
86,19,female,category,8,5,0.5,1
86,19,female,category,8,6,0,1
86,19,female,category,20,1,8,1
86,19,female,category,20,2,6,1
86,19,female,category,20,3,3,1
86,19,female,category,20,4,2,1
86,19,female,category,20,5,2.5,1
86,19,female,category,20,6,3,1
86,19,female,property,2,1,3.5,1
86,19,female,property,2,2,4,1
86,19,female,property,2,3,2.5,1
86,19,female,property,2,4,4.5,1
86,19,female,property,2,5,3.5,1
86,19,female,property,2,6,2.5,1
86,19,female,property,8,1,5.5,1
86,19,female,property,8,2,4.5,1
86,19,female,property,8,3,3.5,1
86,19,female,property,8,4,1,1
86,19,female,property,8,5,0,1
86,19,female,property,8,6,0,1
86,19,female,property,20,1,7.5,1
86,19,female,property,20,2,3.5,1
86,19,female,property,20,3,1,1
86,19,female,property,20,4,0.5,1
86,19,female,property,20,5,0,1
86,19,female,property,20,6,0,1
87,19,female,category,2,1,10,1
87,19,female,category,2,2,10,1
87,19,female,category,2,3,10,1
87,19,female,category,2,4,10,1
87,19,female,category,2,5,10,1
87,19,female,category,2,6,10,1
87,19,female,category,8,1,10,1
87,19,female,category,8,2,10,1
87,19,female,category,8,3,10,1
87,19,female,category,8,4,10,1
87,19,female,category,8,5,10,1
87,19,female,category,8,6,10,1
87,19,female,category,20,1,10,1
87,19,female,category,20,2,10,1
87,19,female,category,20,3,10,1
87,19,female,category,20,4,10,1
87,19,female,category,20,5,10,1
87,19,female,category,20,6,10,1
87,19,female,property,2,1,10,1
87,19,female,property,2,2,10,1
87,19,female,property,2,3,10,1
87,19,female,property,2,4,10,1
87,19,female,property,2,5,5,1
87,19,female,property,2,6,5,1
87,19,female,property,8,1,5,1
87,19,female,property,8,2,10,1
87,19,female,property,8,3,5,1
87,19,female,property,8,4,5,1
87,19,female,property,8,5,0,1
87,19,female,property,8,6,0,1
87,19,female,property,20,1,5,1
87,19,female,property,20,2,5,1
87,19,female,property,20,3,0,1
87,19,female,property,20,4,0,1
87,19,female,property,20,5,0,1
87,19,female,property,20,6,0,1
88,19,female,category,2,1,2.5,1
88,19,female,category,2,2,5,1
88,19,female,category,2,3,0,1
88,19,female,category,2,4,0,1
88,19,female,category,2,5,0,1
88,19,female,category,2,6,0,1
88,19,female,category,8,1,10,1
88,19,female,category,8,2,5,1
88,19,female,category,8,3,0,1
88,19,female,category,8,4,0,1
88,19,female,category,8,5,0,1
88,19,female,category,8,6,0,1
88,19,female,category,20,1,10,1
88,19,female,category,20,2,5,1
88,19,female,category,20,3,0,1
88,19,female,category,20,4,0,1
88,19,female,category,20,5,0,1
88,19,female,category,20,6,0,1
88,19,female,property,2,1,9,1
88,19,female,property,2,2,10,1
88,19,female,property,2,3,2.5,1
88,19,female,property,2,4,0,1
88,19,female,property,2,5,0,1
88,19,female,property,2,6,0,1
88,19,female,property,8,1,5,1
88,19,female,property,8,2,10,1
88,19,female,property,8,3,0,1
88,19,female,property,8,4,0,1
88,19,female,property,8,5,0,1
88,19,female,property,8,6,0,1
88,19,female,property,20,1,5,1
88,19,female,property,20,2,10,1
88,19,female,property,20,3,0,1
88,19,female,property,20,4,0,1
88,19,female,property,20,5,0,1
88,19,female,property,20,6,0,1
89,18,female,category,2,1,5,1
89,18,female,category,2,2,7.5,1
89,18,female,category,2,3,0,1
89,18,female,category,2,4,0,1
89,18,female,category,2,5,0,1
89,18,female,category,2,6,0,1
89,18,female,category,8,1,5,1
89,18,female,category,8,2,10,1
89,18,female,category,8,3,0,1
89,18,female,category,8,4,0,1
89,18,female,category,8,5,0,1
89,18,female,category,8,6,0,1
89,18,female,category,20,1,5,1
89,18,female,category,20,2,10,1
89,18,female,category,20,3,0,1
89,18,female,category,20,4,0,1
89,18,female,category,20,5,0,1
89,18,female,category,20,6,0,1
89,18,female,property,2,1,9.5,1
89,18,female,property,2,2,4.5,1
89,18,female,property,2,3,2.5,1
89,18,female,property,2,4,4,1
89,18,female,property,2,5,3,1
89,18,female,property,2,6,2.5,1
89,18,female,property,8,1,10,1
89,18,female,property,8,2,6.5,1
89,18,female,property,8,3,1,1
89,18,female,property,8,4,0,1
89,18,female,property,8,5,2.5,1
89,18,female,property,8,6,0,1
89,18,female,property,20,1,10,1
89,18,female,property,20,2,5,1
89,18,female,property,20,3,0,1
89,18,female,property,20,4,0,1
89,18,female,property,20,5,0,1
89,18,female,property,20,6,0,1
90,19,female,category,2,1,1,1
90,19,female,category,2,2,1.5,1
90,19,female,category,2,3,0.5,1
90,19,female,category,2,4,1,1
90,19,female,category,2,5,1,1
90,19,female,category,2,6,1,1
90,19,female,category,8,1,4,1
90,19,female,category,8,2,3,1
90,19,female,category,8,3,2,1
90,19,female,category,8,4,2,1
90,19,female,category,8,5,2.5,1
90,19,female,category,8,6,2,1
90,19,female,category,20,1,5,1
90,19,female,category,20,2,3.5,1
90,19,female,category,20,3,2.5,1
90,19,female,category,20,4,3,1
90,19,female,category,20,5,2.5,1
90,19,female,category,20,6,3,1
90,19,female,property,2,1,0.5,1
90,19,female,property,2,2,0.5,1
90,19,female,property,2,3,0,1
90,19,female,property,2,4,0,1
90,19,female,property,2,5,0,1
90,19,female,property,2,6,0,1
90,19,female,property,8,1,2.5,1
90,19,female,property,8,2,1.5,1
90,19,female,property,8,3,0,1
90,19,female,property,8,4,0,1
90,19,female,property,8,5,0,1
90,19,female,property,8,6,0,1
90,19,female,property,20,1,3,1
90,19,female,property,20,2,2.5,1
90,19,female,property,20,3,0,1
90,19,female,property,20,4,0,1
90,19,female,property,20,5,0,1
90,19,female,property,20,6,0,1
91,18,female,category,2,1,1,1
91,18,female,category,2,2,1,1
91,18,female,category,2,3,2,1
91,18,female,category,2,4,2.5,1
91,18,female,category,2,5,2.5,1
91,18,female,category,2,6,1.5,1
91,18,female,category,8,1,3.5,1
91,18,female,category,8,2,5.5,1
91,18,female,category,8,3,4.5,1
91,18,female,category,8,4,2,1
91,18,female,category,8,5,2.5,1
91,18,female,category,8,6,3,1
91,18,female,category,20,1,8,1
91,18,female,category,20,2,7,1
91,18,female,category,20,3,4.5,1
91,18,female,category,20,4,5,1
91,18,female,category,20,5,5,1
91,18,female,category,20,6,5,1
91,18,female,property,2,1,1.5,1
91,18,female,property,2,2,6.5,1
91,18,female,property,2,3,0,1
91,18,female,property,2,4,1,1
91,18,female,property,2,5,0,1
91,18,female,property,2,6,1.5,1
91,18,female,property,8,1,1.5,1
91,18,female,property,8,2,8.5,1
91,18,female,property,8,3,0,1
91,18,female,property,8,4,0,1
91,18,female,property,8,5,0,1
91,18,female,property,8,6,0,1
91,18,female,property,20,1,2,1
91,18,female,property,20,2,9,1
91,18,female,property,20,3,0,1
91,18,female,property,20,4,0,1
91,18,female,property,20,5,0,1
91,18,female,property,20,6,0,1
92,18,female,category,2,1,9,1
92,18,female,category,2,2,9.5,1
92,18,female,category,2,3,5,1
92,18,female,category,2,4,2,1
92,18,female,category,2,5,4.5,1
92,18,female,category,2,6,2,1
92,18,female,category,8,1,9.5,1
92,18,female,category,8,2,10,1
92,18,female,category,8,3,6,1
92,18,female,category,8,4,3.5,1
92,18,female,category,8,5,4.5,1
92,18,female,category,8,6,2,1
92,18,female,category,20,1,9,1
92,18,female,category,20,2,10,1
92,18,female,category,20,3,6,1
92,18,female,category,20,4,3,1
92,18,female,category,20,5,4.5,1
92,18,female,category,20,6,1.5,1
92,18,female,property,2,1,9.5,1
92,18,female,property,2,2,7,1
92,18,female,property,2,3,7.5,1
92,18,female,property,2,4,5,1
92,18,female,property,2,5,3,1
92,18,female,property,2,6,3,1
92,18,female,property,8,1,9.5,1
92,18,female,property,8,2,5.5,1
92,18,female,property,8,3,2,1
92,18,female,property,8,4,1,1
92,18,female,property,8,5,0.5,1
92,18,female,property,8,6,0,1
92,18,female,property,20,1,9.5,1
92,18,female,property,20,2,4,1
92,18,female,property,20,3,0,1
92,18,female,property,20,4,0,1
92,18,female,property,20,5,0,1
92,18,female,property,20,6,0,1
93,30,female,category,2,1,5.5,1
93,30,female,category,2,2,5,1
93,30,female,category,2,3,0,1
93,30,female,category,2,4,0,1
93,30,female,category,2,5,1.5,1
93,30,female,category,2,6,0,1
93,30,female,category,8,1,5.5,1
93,30,female,category,8,2,7.5,1
93,30,female,category,8,3,0,1
93,30,female,category,8,4,0,1
93,30,female,category,8,5,1.5,1
93,30,female,category,8,6,0,1
93,30,female,category,20,1,5,1
93,30,female,category,20,2,6.5,1
93,30,female,category,20,3,0,1
93,30,female,category,20,4,0,1
93,30,female,category,20,5,1,1
93,30,female,category,20,6,0,1
93,30,female,property,2,1,1.5,1
93,30,female,property,2,2,6.5,1
93,30,female,property,2,3,1.5,1
93,30,female,property,2,4,1.5,1
93,30,female,property,2,5,1.5,1
93,30,female,property,2,6,1.5,1
93,30,female,property,8,1,9.5,1
93,30,female,property,8,2,8.5,1
93,30,female,property,8,3,0,1
93,30,female,property,8,4,0,1
93,30,female,property,8,5,0,1
93,30,female,property,8,6,0,1
93,30,female,property,20,1,10,1
93,30,female,property,20,2,10,1
93,30,female,property,20,3,0,1
93,30,female,property,20,4,0,1
93,30,female,property,20,5,0,1
93,30,female,property,20,6,0,1
94,18,female,category,2,1,7,1
94,18,female,category,2,2,7,1
94,18,female,category,2,3,5,1
94,18,female,category,2,4,5,1
94,18,female,category,2,5,5,1
94,18,female,category,2,6,5,1
94,18,female,category,8,1,8,1
94,18,female,category,8,2,7,1
94,18,female,category,8,3,5.5,1
94,18,female,category,8,4,5.5,1
94,18,female,category,8,5,5,1
94,18,female,category,8,6,5,1
94,18,female,category,20,1,8.5,1
94,18,female,category,20,2,7,1
94,18,female,category,20,3,5.5,1
94,18,female,category,20,4,5.5,1
94,18,female,category,20,5,5,1
94,18,female,category,20,6,5,1
94,18,female,property,2,1,7.5,1
94,18,female,property,2,2,6.5,1
94,18,female,property,2,3,5.5,1
94,18,female,property,2,4,5.5,1
94,18,female,property,2,5,4.5,1
94,18,female,property,2,6,4,1
94,18,female,property,8,1,7.5,1
94,18,female,property,8,2,7,1
94,18,female,property,8,3,5.5,1
94,18,female,property,8,4,4,1
94,18,female,property,8,5,4,1
94,18,female,property,8,6,3.5,1
94,18,female,property,20,1,8,1
94,18,female,property,20,2,7.5,1
94,18,female,property,20,3,5,1
94,18,female,property,20,4,3.5,1
94,18,female,property,20,5,3.5,1
94,18,female,property,20,6,3.5,1
95,18,female,category,2,1,5.5,1
95,18,female,category,2,2,6,1
95,18,female,category,2,3,5,1
95,18,female,category,2,4,5,1
95,18,female,category,2,5,5,1
95,18,female,category,2,6,5,1
95,18,female,category,8,1,7.5,1
95,18,female,category,8,2,7.5,1
95,18,female,category,8,3,6.5,1
95,18,female,category,8,4,6.5,1
95,18,female,category,8,5,6.5,1
95,18,female,category,8,6,6.5,1
95,18,female,category,20,1,9,1
95,18,female,category,20,2,9,1
95,18,female,category,20,3,7.5,1
95,18,female,category,20,4,7.5,1
95,18,female,category,20,5,7.5,1
95,18,female,category,20,6,7.5,1
95,18,female,property,2,1,8,1
95,18,female,property,2,2,6,1
95,18,female,property,2,3,5.5,1
95,18,female,property,2,4,5.5,1
95,18,female,property,2,5,5,1
95,18,female,property,2,6,5,1
95,18,female,property,8,1,8.5,1
95,18,female,property,8,2,7,1
95,18,female,property,8,3,6.5,1
95,18,female,property,8,4,5,1
95,18,female,property,8,5,5,1
95,18,female,property,8,6,5,1
95,18,female,property,20,1,9.5,1
95,18,female,property,20,2,8,1
95,18,female,property,20,3,7,1
95,18,female,property,20,4,6,1
95,18,female,property,20,5,5,1
95,18,female,property,20,6,5,1
96,18,female,category,2,1,7.5,1
96,18,female,category,2,2,9.5,1
96,18,female,category,2,3,4.5,1
96,18,female,category,2,4,1,1
96,18,female,category,2,5,3.5,1
96,18,female,category,2,6,2,1
96,18,female,category,8,1,9,1
96,18,female,category,8,2,8,1
96,18,female,category,8,3,6,1
96,18,female,category,8,4,1,1
96,18,female,category,8,5,2.5,1
96,18,female,category,8,6,0.5,1
96,18,female,category,20,1,9,1
96,18,female,category,20,2,8.5,1
96,18,female,category,20,3,4.5,1
96,18,female,category,20,4,1.5,1
96,18,female,category,20,5,2,1
96,18,female,category,20,6,0,1
96,18,female,property,2,1,5.5,1
96,18,female,property,2,2,6.5,1
96,18,female,property,2,3,1,1
96,18,female,property,2,4,0,1
96,18,female,property,2,5,0,1
96,18,female,property,2,6,0,1
96,18,female,property,8,1,7.5,1
96,18,female,property,8,2,8,1
96,18,female,property,8,3,0.5,1
96,18,female,property,8,4,0,1
96,18,female,property,8,5,0,1
96,18,female,property,8,6,0,1
96,18,female,property,20,1,8,1
96,18,female,property,20,2,9,1
96,18,female,property,20,3,0,1
96,18,female,property,20,4,0,1
96,18,female,property,20,5,0,1
96,18,female,property,20,6,0,1
